Index,Xco2,Latitude,Longitude,quality_flag,DateTime,Year,Month,Day
476,402,34.06,-118.1,0,03:12.8,2015,1,27
477,400.2,34.1,-118.06,0,03:16.0,2015,1,27
478,399.8,34.12,-118.06,0,03:18.3,2015,1,27
479,399.5,34.2,-118.1,0,03:20.7,2015,1,27
480,399.8,34.2,-118.2,0,03:32.4,2015,1,27
481,400.5,34.16,-118.1,0,03:35.3,2015,1,27
482,400.8,34.12,-118.06,0,03:37.7,2015,1,27
483,400.5,34.1,-118.1,0,03:39.7,2015,1,27
484,400,34.1,-118.06,0,03:42.3,2015,1,27
485,400.8,34.1,-118.1,0,03:44.4,2015,1,27
486,400.8,34.12,-118.1,0,03:46.7,2015,1,27
487,400.2,34.12,-118.2,0,03:48.8,2015,1,27
488,400.8,34.2,-118.1,0,03:51.3,2015,1,27
489,399,34.22,-118.2,0,03:55.4,2015,1,27
490,398.2,34.2,-118.1,0,04:01.3,2015,1,27
491,400,34.16,-118.1,0,04:04.3,2015,1,27
492,400.5,34.16,-118.06,0,04:06.7,2015,1,27
493,400.8,34.12,-118.1,0,04:08.8,2015,1,27
494,400.8,34.12,-118.06,0,04:11.0,2015,1,27
495,400.2,34.12,-118.06,0,04:13.3,2015,1,27
496,400.8,34.12,-118.1,0,04:15.3,2015,1,27
497,400,34.12,-118.1,0,04:17.4,2015,1,27
498,400,34.16,-118.2,0,04:19.4,2015,1,27
499,399.2,34.2,-118.1,0,04:22.0,2015,1,27
500,399.8,34.2,-118.2,0,04:25.4,2015,1,27
501,400.8,34.2,-118.2,0,04:29.8,2015,1,27
502,400,34.2,-118.1,0,04:33.1,2015,1,27
503,401,34.16,-118.1,0,04:35.3,2015,1,27
504,401,34.12,-118.1,0,04:37.4,2015,1,27
505,400.5,34.12,-118.06,0,04:39.7,2015,1,27
506,400.5,34.12,-118.1,0,04:41.7,2015,1,27
507,400.5,34.12,-118.1,0,04:44.1,2015,1,27
508,399.8,34.12,-118.2,0,04:46.1,2015,1,27
509,400.5,34.16,-118.06,0,04:48.3,2015,1,27
510,400,34.16,-118.1,0,04:50.3,2015,1,27
511,399.8,34.2,-118.1,0,04:53.0,2015,1,27
512,400.2,34.2,-118.2,0,04:56.4,2015,1,27
513,400,34.2,-118.1,0,05:00.3,2015,1,27
514,400,34.2,-118.06,0,05:03.7,2015,1,27
515,400.8,34.16,-118.1,0,05:05.8,2015,1,27
516,400.5,34.12,-118.2,0,05:07.8,2015,1,27
517,401.8,34.12,-118.06,0,05:10.0,2015,1,27
518,399.8,34.12,-118.1,0,05:12.0,2015,1,27
519,400.8,34.12,-118.1,0,05:14.4,2015,1,27
520,400,34.12,-118.06,0,05:16.7,2015,1,27
521,400.8,34.16,-118.1,0,05:18.7,2015,1,27
522,400.5,34.16,-118.2,0,05:20.8,2015,1,27
523,400.8,34.2,-118.1,0,05:24.0,2015,1,27
524,400.5,34.2,-118.2,0,05:29.1,2015,1,27
525,400,34.2,-118.1,0,05:33.0,2015,1,27
526,400.2,34.16,-118.1,0,05:35.4,2015,1,27
527,400.8,34.12,-118.2,0,05:37.4,2015,1,27
528,400.8,34.12,-118.06,0,05:39.7,2015,1,27
529,401,34.1,-118.1,0,05:41.7,2015,1,27
530,400.5,34.1,-118.1,0,05:44.1,2015,1,27
531,400.5,34.12,-118.06,0,05:46.3,2015,1,27
532,401,34.16,-118.1,0,05:48.3,2015,1,27
533,400.5,34.2,-118.1,0,05:50.7,2015,1,27
534,396.8,34.22,-118.2,0,06:00.4,2015,1,27
535,400.8,34.16,-118.1,0,06:05.0,2015,1,27
536,401.5,34.12,-118.2,0,06:07.1,2015,1,27
537,401,34.1,-118.06,0,06:09.3,2015,1,27
538,401,34.1,-118.06,0,06:11.3,2015,1,27
539,401.2,34.1,-118.1,0,06:13.7,2015,1,27
540,401,34.1,-118.1,0,06:15.8,2015,1,27
541,401,34.12,-118.06,0,06:18.0,2015,1,27
542,400,34.16,-118.1,0,06:20.3,2015,1,27
543,401,34.12,-118.2,0,06:36.4,2015,1,27
544,399.8,33.38,-118.9,0,00:05.3,2015,2,5
545,400.2,33.6,-118.94,0,00:09.7,2015,2,5
546,405.2,34.16,-119.2,0,00:19.7,2015,2,5
547,405,41.44,-118.8,0,50:18.7,2015,2,7
548,403,41.78,-119,0,50:24.3,2015,2,7
549,401.2,32.4,-123.1,0,18:26.3,2015,2,10
550,400.2,32.6,-123.25,0,18:29.0,2015,2,10
551,399.8,32.62,-123.2,0,18:31.4,2015,2,10
552,401.8,33.6,-123.56,0,18:47.7,2015,2,10
553,401.8,33.72,-123.6,0,18:50.0,2015,2,10
554,401.5,33.94,-123.7,0,18:54.0,2015,2,10
555,401.5,34,-123.7,0,18:56.0,2015,2,10
556,401,34.1,-123.7,0,18:58.1,2015,2,10
557,401.5,34.28,-123.8,0,19:00.3,2015,2,10
558,401,34.3,-123.75,0,19:02.4,2015,2,10
559,400.2,34.47,-123.9,0,19:04.7,2015,2,10
560,400.5,34.56,-123.9,0,19:06.8,2015,2,10
561,400.8,34.75,-124,0,19:09.0,2015,2,10
562,401.5,35.1,-124.06,0,19:15.3,2015,2,10
563,399.8,32,-119.9,0,05:59.4,2015,2,12
564,399.8,32.16,-119.94,0,06:01.7,2015,2,12
565,399.8,32.34,-120,0,06:04.7,2015,2,12
566,399.5,32.47,-120.06,0,06:07.7,2015,2,12
567,400.8,32.72,-120.2,0,06:11.7,2015,2,12
568,400.2,32.84,-120.2,0,06:14.3,2015,2,12
569,399.8,33,-120.25,0,06:17.0,2015,2,12
570,401.5,33.12,-120.25,0,06:20.1,2015,2,12
571,399.8,33.34,-120.4,0,06:23.0,2015,2,12
572,400.2,33.53,-120.44,0,06:27.0,2015,2,12
573,400.5,33.7,-120.44,0,06:30.4,2015,2,12
574,400.8,33.88,-120.56,0,06:32.7,2015,2,12
575,399,34.06,-120.6,0,06:36.7,2015,2,12
576,399,34.62,-120.8,0,06:47.0,2015,2,12
577,400.5,34.94,-120.9,0,06:53.8,2015,2,12
578,400,35.62,-121.2,0,07:05.0,2015,2,12
579,400,35.75,-121.2,0,07:08.8,2015,2,12
580,401.2,35.9,-121.25,0,07:11.3,2015,2,12
581,400.2,36.06,-121.3,0,07:13.7,2015,2,12
582,399.8,36.3,-121.44,0,07:18.0,2015,2,12
583,399,36.94,-121.6,0,07:31.1,2015,2,12
584,400.8,37.1,-121.7,0,07:34.4,2015,2,12
585,401.5,35.5,-118,0,54:42.3,2015,2,14
586,400.5,37.56,-118.75,0,55:22.1,2015,2,14
587,399.5,37.7,-118.75,0,55:24.8,2015,2,14
588,398.8,37.94,-118.9,0,55:28.0,2015,2,14
589,399.8,38.1,-118.94,0,55:31.0,2015,2,14
590,399.5,38.22,-119,0,55:33.3,2015,2,14
591,399.8,38.38,-119.06,0,55:36.3,2015,2,14
592,403.5,38.53,-119.1,0,55:39.3,2015,2,14
593,400.2,38.75,-119.2,0,55:42.7,2015,2,14
594,399.5,38.84,-119.25,0,55:45.3,2015,2,14
595,400.2,39,-119.3,0,55:48.0,2015,2,14
596,400,39.06,-119.3,0,55:50.4,2015,2,14
597,400.5,39.28,-119.44,0,55:53.3,2015,2,14
598,400.5,39.4,-119.44,0,55:55.7,2015,2,14
599,402,39.5,-119.44,0,55:58.8,2015,2,14
600,402,39.75,-119.6,0,56:02.0,2015,2,14
601,402,39.88,-119.7,0,56:04.3,2015,2,14
602,401.2,40.1,-119.75,0,56:09.4,2015,2,14
603,401,40.22,-119.8,0,56:11.7,2015,2,14
604,400.2,40.38,-119.9,0,56:14.3,2015,2,14
605,399.2,40.53,-119.94,0,56:17.0,2015,2,14
606,400.5,40.7,-120,0,56:19.3,2015,2,14
607,398.5,40.75,-120,0,56:21.4,2015,2,14
608,399.8,40.9,-120.06,0,56:23.7,2015,2,14
609,399.8,40.94,-120.06,0,56:25.8,2015,2,14
610,401.5,41.53,-120.3,0,56:35.7,2015,2,14
611,400,41.75,-120.44,0,56:40.8,2015,2,14
612,400.5,40.38,-124.25,0,25:49.1,2015,2,17
613,399.8,34.62,-119.5,0,11:53.0,2015,2,19
614,399,34.78,-119.56,0,11:55.7,2015,2,19
615,399.8,34.97,-119.56,0,11:58.8,2015,2,19
616,399.8,35.16,-119.7,0,12:01.7,2015,2,19
617,402,35.53,-119.75,0,12:08.3,2015,2,19
618,401.5,35.94,-119.9,0,12:14.7,2015,2,19
619,402.2,36.1,-119.94,0,12:17.7,2015,2,19
620,401.8,36.25,-120,0,12:20.0,2015,2,19
621,401.2,36.38,-120,0,12:22.3,2015,2,19
622,401.2,36.53,-120,0,12:24.8,2015,2,19
623,401,36.72,-120.1,0,12:28.0,2015,2,19
624,401.2,36.84,-120.1,0,12:30.1,2015,2,19
625,402,37,-120.2,0,12:32.7,2015,2,19
626,401.5,37.16,-120.25,0,12:35.3,2015,2,19
627,403,41.38,-121.6,0,13:45.7,2015,2,19
628,400,41.78,-121.7,0,13:52.7,2015,2,19
629,402,40.25,-118.1,0,01:06.7,2015,2,21
630,401.2,40.62,-118.2,0,01:12.7,2015,2,21
631,400.2,40.78,-118.25,0,01:15.4,2015,2,21
632,401,40.97,-118.3,0,01:18.3,2015,2,21
633,401.5,41.56,-118.5,0,01:28.8,2015,2,21
634,402,36.38,-121.56,0,18:36.3,2015,2,26
635,402.5,36.6,-121.56,0,18:39.8,2015,2,26
636,402,36.72,-121.7,0,18:42.0,2015,2,26
637,403.2,36.88,-121.75,0,18:44.3,2015,2,26
638,401.8,37.03,-121.7,0,18:47.4,2015,2,26
639,402.2,37.3,-121.8,0,18:51.7,2015,2,26
640,402.5,37.47,-121.9,0,18:54.8,2015,2,26
641,401.8,37.66,-121.94,0,18:57.7,2015,2,26
642,403.5,37.8,-121.94,0,19:00.1,2015,2,26
643,402,38,-122.06,0,19:03.0,2015,2,26
644,400.5,39.16,-122.4,0,19:22.8,2015,2,26
645,399.2,39.3,-122.44,0,19:25.3,2015,2,26
646,400.2,39.47,-122.5,0,19:28.0,2015,2,26
647,400.8,39.62,-122.5,0,19:30.4,2015,2,26
648,399.8,39.78,-122.56,0,19:33.1,2015,2,26
649,403,39.97,-122.6,0,19:36.0,2015,2,26
650,399.5,40.12,-122.7,0,19:39.0,2015,2,26
651,399.5,40.28,-122.75,0,19:41.3,2015,2,26
652,399.2,40.4,-122.75,0,19:43.8,2015,2,26
653,399,40.72,-122.8,0,19:48.8,2015,2,26
654,400.8,35.2,-118.06,0,05:55.4,2015,2,28
655,399.8,35.4,-118.1,0,05:58.8,2015,2,28
656,401,37.66,-118.8,0,06:36.1,2015,2,28
657,400.8,32.06,-124.3,0,24:28.4,2015,3,5
658,401.5,32.2,-124.4,0,24:30.7,2015,3,5
659,401.2,32.38,-124.44,0,24:33.0,2015,3,5
660,401,32.44,-124.44,0,24:35.4,2015,3,5
661,402,32.66,-124.5,0,24:38.7,2015,3,5
662,401,32.84,-124.56,0,24:42.8,2015,3,5
663,400.8,32.97,-124.6,0,24:45.1,2015,3,5
664,401.5,33.16,-124.7,0,24:47.3,2015,3,5
665,400.8,33.22,-124.7,0,24:49.3,2015,3,5
666,400.8,33.3,-124.7,0,24:51.4,2015,3,5
667,401,33.44,-124.75,0,24:53.8,2015,3,5
668,400.5,33.6,-124.8,0,24:56.3,2015,3,5
669,401.2,33.78,-124.9,0,24:59.0,2015,3,5
670,401,33.88,-124.94,0,25:01.8,2015,3,5
671,400.5,34.03,-124.94,0,25:04.8,2015,3,5
672,400.2,34.22,-125.06,0,25:08.4,2015,3,5
673,400.8,34.4,-125.06,0,25:11.8,2015,3,5
674,400.5,34.62,-125.2,0,25:15.0,2015,3,5
675,401.5,34.22,-118.2,0,10:07.1,2015,3,7
676,402.2,34.16,-118.1,0,10:11.0,2015,3,7
677,401.8,34.12,-118.06,0,10:13.3,2015,3,7
678,402.2,34.1,-118.1,0,10:15.3,2015,3,7
679,402.2,34.1,-118.06,0,10:17.7,2015,3,7
680,402.2,34.1,-118.06,0,10:20.3,2015,3,7
681,400.8,34.1,-118.1,0,10:22.3,2015,3,7
682,403,34.12,-118.1,0,10:24.7,2015,3,7
683,402.8,34.2,-118.06,0,10:27.0,2015,3,7
684,401.8,34.2,-118.2,0,10:30.1,2015,3,7
685,401.8,34.22,-118.1,0,10:36.8,2015,3,7
686,402,34.16,-118.2,0,10:40.1,2015,3,7
687,402.2,34.12,-118.2,0,10:42.4,2015,3,7
688,402.5,34.12,-118.06,0,10:44.7,2015,3,7
689,401,34.1,-118.2,0,10:46.8,2015,3,7
690,401.2,34.1,-118.1,0,10:49.0,2015,3,7
691,401.5,34.12,-118.06,0,10:51.3,2015,3,7
692,402,34.12,-118.1,0,10:53.3,2015,3,7
693,402.8,34.16,-118.06,0,10:55.7,2015,3,7
694,401.5,34.2,-118.1,0,10:58.1,2015,3,7
695,403.2,34.22,-118.1,0,11:01.3,2015,3,7
696,402.2,34.2,-118.1,0,11:06.1,2015,3,7
697,402.8,34.2,-118.1,0,11:09.3,2015,3,7
698,402,34.16,-118.1,0,11:11.7,2015,3,7
699,402.8,34.12,-118.2,0,11:13.8,2015,3,7
700,402,34.12,-118.1,0,11:16.0,2015,3,7
701,401,34.12,-118.1,0,11:18.0,2015,3,7
702,401.5,34.12,-118.1,0,11:20.7,2015,3,7
703,402.5,34.12,-118.1,0,11:22.7,2015,3,7
704,402.5,34.12,-118.2,0,11:24.8,2015,3,7
705,403,34.16,-118.1,0,11:27.0,2015,3,7
706,402.2,34.2,-118.1,0,11:29.7,2015,3,7
707,401.5,34.22,-118.1,0,11:33.0,2015,3,7
708,401.2,34.2,-118.1,0,11:36.3,2015,3,7
709,402.5,34.2,-118.1,0,11:39.3,2015,3,7
710,402,34.16,-118.1,0,11:41.7,2015,3,7
711,402.2,34.12,-118.1,0,11:43.8,2015,3,7
712,402.5,34.12,-118.06,0,11:46.0,2015,3,7
713,400.5,34.12,-118.1,0,11:48.1,2015,3,7
714,402.5,34.12,-118.06,0,11:50.7,2015,3,7
715,401.8,34.12,-118.1,0,11:52.7,2015,3,7
716,402.2,34.16,-118.2,0,11:54.8,2015,3,7
717,402.2,34.16,-118.1,0,11:57.0,2015,3,7
718,402,34.2,-118.2,0,11:59.8,2015,3,7
719,403.5,34.2,-118.2,0,12:03.4,2015,3,7
720,402.5,34.2,-118.1,0,12:07.3,2015,3,7
721,402.2,34.2,-118.1,0,12:10.3,2015,3,7
722,402.2,34.16,-118.2,0,12:12.8,2015,3,7
723,402.2,34.12,-118.1,0,12:15.0,2015,3,7
724,403,34.12,-118.06,0,12:17.3,2015,3,7
725,401.8,34.12,-118.06,0,12:19.7,2015,3,7
726,401.2,34.12,-118.1,0,12:21.8,2015,3,7
727,401.8,34.12,-118.06,0,12:24.0,2015,3,7
728,402,34.16,-118.1,0,12:26.0,2015,3,7
729,401.8,34.2,-118.1,0,12:28.7,2015,3,7
730,402,34.22,-118.2,0,12:32.4,2015,3,7
731,401,34.2,-118.1,0,12:38.0,2015,3,7
732,402.8,34.16,-118.1,0,12:41.0,2015,3,7
733,402.5,34.12,-118.2,0,12:43.1,2015,3,7
734,402.8,34.12,-118.06,0,12:45.3,2015,3,7
735,401.5,34.1,-118.1,0,12:47.4,2015,3,7
736,402.8,34.1,-118.06,0,12:50.0,2015,3,7
737,401.8,34.1,-118.1,0,12:52.0,2015,3,7
738,402.5,34.12,-118.06,0,12:54.3,2015,3,7
739,401.8,34.16,-118.1,0,12:56.4,2015,3,7
740,401.2,34.22,-118.2,0,13:00.1,2015,3,7
741,402.5,34.16,-118.06,0,13:12.3,2015,3,7
742,402,34.1,-118.1,0,13:15.0,2015,3,7
743,402.8,34.06,-118.06,0,13:18.3,2015,3,7
744,402.2,34.06,-118.1,0,13:21.3,2015,3,7
745,402.2,34.16,-118.06,0,13:26.0,2015,3,7
746,402.2,33.12,-118.44,0,59:59.0,2015,3,9
747,401.8,33.25,-118.5,0,00:01.3,2015,3,9
748,401.2,33.53,-118.56,0,00:07.1,2015,3,9
749,401.2,33.72,-118.6,0,00:09.3,2015,3,9
750,401.2,33.78,-118.7,0,00:11.3,2015,3,9
751,401.5,33.94,-118.7,0,00:13.7,2015,3,9
752,402.8,34.06,-118.75,0,00:16.0,2015,3,9
753,402.2,34.22,-118.8,0,00:20.1,2015,3,9
754,400.2,34.8,-119,0,00:29.3,2015,3,9
755,401,35.53,-119.25,0,00:43.0,2015,3,9
756,402.8,35.6,-119.25,0,00:45.4,2015,3,9
757,400.2,35.75,-119.3,0,00:48.1,2015,3,9
758,402.5,35.94,-119.4,0,00:51.1,2015,3,9
759,402.5,36.12,-119.44,0,00:54.0,2015,3,9
760,400.8,36.22,-119.5,0,00:56.8,2015,3,9
761,401.8,36.47,-119.56,0,01:00.3,2015,3,9
762,402.5,36.62,-119.6,0,01:02.7,2015,3,9
763,401.5,36.7,-119.7,0,01:04.7,2015,3,9
764,400.8,36.84,-119.75,0,01:07.0,2015,3,9
765,401.5,36.88,-119.7,0,01:09.1,2015,3,9
766,401.2,37,-119.75,0,01:11.4,2015,3,9
767,401,37.2,-119.9,0,01:13.7,2015,3,9
768,401.2,37.34,-119.94,0,01:16.0,2015,3,9
769,400.2,37.4,-119.9,0,01:18.1,2015,3,9
770,397.5,37.6,-120,0,01:20.7,2015,3,9
771,399.8,37.7,-120,0,01:23.8,2015,3,9
772,398.8,37.94,-120.1,0,01:27.0,2015,3,9
773,401,38.1,-120.2,0,01:30.7,2015,3,9
774,398.2,38.25,-120.2,0,01:34.1,2015,3,9
775,397.2,38.53,-120.3,0,01:39.1,2015,3,9
776,399.5,38.84,-120.44,0,01:44.3,2015,3,9
777,399.2,39,-120.5,0,01:48.1,2015,3,9
778,402.2,39.25,-120.56,0,01:52.8,2015,3,9
779,399.8,39.88,-120.9,0,02:03.3,2015,3,9
780,401.2,40.16,-120.94,0,02:09.8,2015,3,9
781,401.5,40.44,-121.06,0,02:14.8,2015,3,9
782,399.5,40.7,-121.1,0,02:19.1,2015,3,9
783,400,40.88,-121.25,0,02:22.0,2015,3,9
784,401.8,41,-121.25,0,02:25.1,2015,3,9
785,403.8,41.25,-121.4,0,02:29.4,2015,3,9
786,400.2,41.4,-121.44,0,02:32.8,2015,3,9
787,400.2,41.75,-121.56,0,02:39.1,2015,3,9
788,401.8,41.9,-121.6,0,02:42.1,2015,3,9
789,402.5,39.34,-119,0,55:35.7,2015,3,18
790,400.8,39.47,-119,0,55:38.0,2015,3,18
791,401.5,39.53,-119,0,55:40.1,2015,3,18
792,401.5,39.7,-119.06,0,55:42.8,2015,3,18
793,400,39.9,-119.2,0,55:45.7,2015,3,18
794,400.2,39.97,-119.2,0,55:47.8,2015,3,18
795,400.8,40.12,-119.25,0,55:51.1,2015,3,18
796,400.8,40.28,-119.3,0,55:53.8,2015,3,18
797,401.2,40.47,-119.44,0,55:56.7,2015,3,18
798,400.5,40.56,-119.44,0,55:59.1,2015,3,18
799,401,40.7,-119.5,0,56:01.4,2015,3,18
800,400.8,40.84,-119.56,0,56:03.7,2015,3,18
801,398.2,40.97,-119.6,0,56:06.0,2015,3,18
802,400.5,41.12,-119.7,0,56:08.3,2015,3,18
803,401,41.2,-119.7,0,56:10.4,2015,3,18
804,400.8,41.38,-119.75,0,56:12.7,2015,3,18
805,400.5,41.4,-119.75,0,56:14.8,2015,3,18
806,401,41.53,-119.8,0,56:17.1,2015,3,18
807,400.8,41.66,-119.9,0,56:19.4,2015,3,18
808,400.8,41.84,-119.94,0,56:22.3,2015,3,18
809,401.5,41.94,-120,0,56:25.1,2015,3,18
810,402,34.62,-119.44,0,12:00.3,2015,3,23
811,400.8,34.84,-119.56,0,12:03.3,2015,3,23
812,400.2,34.9,-118.06,0,06:02.7,2015,4,1
813,400.2,35.06,-118.06,0,06:05.8,2015,4,1
814,400.5,35.22,-118.06,0,06:08.4,2015,4,1
815,399.5,35.4,-118.2,0,06:11.3,2015,4,1
816,400.8,35.62,-118.25,0,06:14.7,2015,4,1
817,400.5,35.9,-118.3,0,06:19.3,2015,4,1
818,398.8,36.06,-118.3,0,06:22.1,2015,4,1
819,401,40.72,-119.8,0,07:39.7,2015,4,1
820,403,32,-121,0,11:58.3,2015,4,8
821,403,32.62,-121.2,0,12:09.7,2015,4,8
822,402.8,32.7,-121.2,0,12:11.8,2015,4,8
823,403.2,32.84,-121.25,0,12:14.0,2015,4,8
824,403,32.94,-121.25,0,12:16.0,2015,4,8
825,403.5,33.16,-121.4,0,12:19.3,2015,4,8
826,404,33.25,-121.4,0,12:21.7,2015,4,8
827,403.5,33.4,-121.44,0,12:24.0,2015,4,8
828,402.8,33.56,-121.5,0,12:26.3,2015,4,8
829,403.2,33.66,-121.5,0,12:28.7,2015,4,8
830,403.2,33.75,-121.5,0,12:31.1,2015,4,8
831,403,33.88,-121.56,0,12:33.4,2015,4,8
832,402.5,34,-121.6,0,12:35.8,2015,4,8
833,403.2,34.22,-121.7,0,12:38.7,2015,4,8
834,403.2,34.34,-121.7,0,12:41.4,2015,4,8
835,403.2,34.5,-121.75,0,12:43.7,2015,4,8
836,403.2,34.6,-121.8,0,12:45.7,2015,4,8
837,403,34.7,-121.8,0,12:47.8,2015,4,8
838,403.5,34.84,-121.9,0,12:50.0,2015,4,8
839,402.8,34.94,-121.94,0,12:52.0,2015,4,8
840,403.5,35.03,-121.94,0,12:54.0,2015,4,8
841,402.8,35.12,-122,0,12:56.1,2015,4,8
842,403.2,35.3,-122.06,0,12:58.3,2015,4,8
843,403.2,35.4,-122.06,0,13:00.3,2015,4,8
844,403,35.47,-122.06,0,13:02.4,2015,4,8
845,403.2,35.66,-122.2,0,13:04.7,2015,4,8
846,403.2,35.75,-122.2,0,13:06.7,2015,4,8
847,402.8,35.8,-122.2,0,13:08.8,2015,4,8
848,404,36,-122.25,0,13:11.0,2015,4,8
849,403,36.1,-122.3,0,13:13.0,2015,4,8
850,402,36.5,-122.44,0,13:19.7,2015,4,8
851,402.5,36.53,-122.44,0,13:21.8,2015,4,8
852,402.5,36.7,-122.5,0,13:24.0,2015,4,8
853,403.8,36.97,-122.6,0,13:29.3,2015,4,8
854,402.2,37.06,-122.6,0,13:31.8,2015,4,8
855,402.8,37.25,-122.7,0,13:34.0,2015,4,8
856,402.5,37.3,-122.7,0,13:36.1,2015,4,8
857,402.8,37.47,-122.75,0,13:38.8,2015,4,8
858,402.5,37.66,-122.9,0,13:41.7,2015,4,8
859,403,37.8,-122.9,0,13:44.0,2015,4,8
860,402.2,37.94,-122.94,0,13:46.3,2015,4,8
861,402.8,38.12,-123,0,13:49.7,2015,4,8
862,402.2,38.16,-123,0,13:51.8,2015,4,8
863,402.8,38.38,-123.1,0,13:54.3,2015,4,8
864,403.5,41.28,-124.2,0,14:47.7,2015,4,8
865,403.2,41.34,-124.2,0,14:49.8,2015,4,8
866,403.5,41.53,-124.3,0,14:52.7,2015,4,8
867,402.5,32.72,-118.1,0,59:48.3,2015,4,10
868,402.5,33.8,-118.44,0,00:09.4,2015,4,10
869,402.8,34,-118.5,0,00:11.7,2015,4,10
870,403.5,37.03,-119.5,0,01:06.3,2015,4,10
871,400,37.97,-119.8,0,01:24.0,2015,4,10
872,402.5,39,-120.2,0,01:43.1,2015,4,10
873,400,39.72,-120.5,0,01:55.7,2015,4,10
874,398,39.88,-120.56,0,01:58.3,2015,4,10
875,399.2,40.44,-120.75,0,02:09.8,2015,4,10
876,400.8,41.56,-121.2,0,02:30.8,2015,4,10
877,403.5,41.4,-118,0,50:04.1,2015,4,12
878,403,41.56,-118.06,0,50:06.8,2015,4,12
879,401.5,41.7,-118.1,0,50:09.8,2015,4,12
880,401,41.9,-118.2,0,50:13.4,2015,4,12
881,402.8,32.12,-122.5,0,18:05.3,2015,4,15
882,403.2,32.28,-122.56,0,18:07.7,2015,4,15
883,403.2,32.38,-122.56,0,18:09.7,2015,4,15
884,403.2,32.53,-122.6,0,18:12.0,2015,4,15
885,404,32.6,-122.6,0,18:14.0,2015,4,15
886,403.5,32.75,-122.7,0,18:16.3,2015,4,15
887,401.8,32.88,-122.75,0,18:18.7,2015,4,15
888,403.5,33.06,-122.8,0,18:21.3,2015,4,15
889,403.8,33.2,-122.8,0,18:24.0,2015,4,15
890,403.5,33.28,-122.9,0,18:26.0,2015,4,15
891,403.5,33.34,-122.9,0,18:28.1,2015,4,15
892,403.8,33.53,-122.94,0,18:30.3,2015,4,15
893,403.2,33.6,-122.94,0,18:32.4,2015,4,15
894,403.5,33.78,-123,0,18:34.7,2015,4,15
895,403.2,33.88,-123.06,0,18:36.7,2015,4,15
896,403.2,33.94,-123.06,0,18:38.8,2015,4,15
897,404.5,34.12,-123.1,0,18:41.0,2015,4,15
898,403.5,34.2,-123.1,0,18:43.1,2015,4,15
899,404.8,34.34,-123.2,0,18:45.3,2015,4,15
900,403.8,34.44,-123.25,0,18:47.4,2015,4,15
901,404.5,34.6,-123.3,0,18:49.7,2015,4,15
902,403.5,34.7,-123.3,0,18:51.8,2015,4,15
903,405,34.84,-123.4,0,18:54.0,2015,4,15
904,404,34.9,-123.4,0,18:56.1,2015,4,15
905,404,35.06,-123.44,0,18:58.3,2015,4,15
906,403.8,35.2,-123.5,0,19:00.7,2015,4,15
907,404.2,35.25,-123.5,0,19:02.8,2015,4,15
908,404,35.44,-123.56,0,19:05.0,2015,4,15
909,403.8,35.53,-123.56,0,19:07.0,2015,4,15
910,403.8,35.7,-123.6,0,19:09.3,2015,4,15
911,403.8,35.78,-123.7,0,19:11.3,2015,4,15
912,404.2,35.94,-123.75,0,19:13.7,2015,4,15
913,404,36.03,-123.75,0,19:15.7,2015,4,15
914,404,36.1,-123.75,0,19:17.8,2015,4,15
915,404,36.2,-123.8,0,19:19.8,2015,4,15
916,404,36.38,-123.9,0,19:22.0,2015,4,15
917,404,36.44,-123.9,0,19:24.1,2015,4,15
918,404.2,36.53,-123.94,0,19:26.1,2015,4,15
919,404.2,36.72,-124,0,19:28.3,2015,4,15
920,403.8,36.78,-124,0,19:30.4,2015,4,15
921,404,36.94,-124.06,0,19:32.8,2015,4,15
922,404.2,37.06,-124.1,0,19:35.1,2015,4,15
923,403.8,32.03,-119.4,0,05:38.7,2015,4,17
924,402.5,32.22,-119.44,0,05:41.7,2015,4,17
925,403.8,32.34,-119.44,0,05:44.0,2015,4,17
926,402.8,32.47,-119.5,0,05:46.3,2015,4,17
927,403.2,32.5,-119.5,0,05:48.4,2015,4,17
928,403.2,33.6,-119.8,0,06:07.7,2015,4,17
929,403.8,33.78,-119.9,0,06:10.0,2015,4,17
930,403,33.8,-119.94,0,06:12.4,2015,4,17
931,402.8,34.25,-120.06,0,06:19.8,2015,4,17
932,402.8,34.62,-120.2,0,06:26.4,2015,4,17
933,402.8,34.8,-120.25,0,06:28.7,2015,4,17
934,403,34.88,-120.25,0,06:30.7,2015,4,17
935,402.2,35,-120.3,0,06:33.0,2015,4,17
936,403.2,35.16,-120.4,0,06:35.3,2015,4,17
937,402,35.22,-120.4,0,06:37.4,2015,4,17
938,402.8,35.38,-120.4,0,06:40.1,2015,4,17
939,403,35.56,-120.5,0,06:42.3,2015,4,17
940,401.8,35.62,-120.5,0,06:44.3,2015,4,17
941,402.2,35.72,-120.5,0,06:46.4,2015,4,17
942,402.8,35.9,-120.56,0,06:48.7,2015,4,17
943,403.2,35.97,-120.6,0,06:50.7,2015,4,17
944,402.8,36.12,-120.7,0,06:53.0,2015,4,17
945,402.2,36.28,-120.75,0,06:55.3,2015,4,17
946,402.8,36.34,-120.75,0,06:57.3,2015,4,17
947,403,36.5,-120.8,0,06:59.7,2015,4,17
948,401.5,36.6,-120.8,0,07:02.0,2015,4,17
949,401.8,36.7,-120.9,0,07:04.1,2015,4,17
950,402.5,36.88,-120.94,0,07:06.3,2015,4,17
